Run0	0.7612946965408907	0.107791820862428	0.09929772718869623	0.4600412614040167	0.2152795518990661	
Run1	0.8015114724373583	0.8867660893711384	0.5059382614111217	0.2868489119890346	0.6044915082680626	
Run2	0.4028443781677544	0.6441796475842226	0.4327526302792759	0.6715403140352642	0.8678988111453472	
Run3	0.7778852977051367	0.06461151660328968	0.09364696057951227	0.7919022390007834	0.819163518099736	
Run4	0.39910288523697757	0.9848313889954922	0.2706588420564756	0.519003888384995	0.10988461910015768	
Run5	0.3375802906887845	0.15107771066554898	0.322753924910422	0.23686362552036633	0.691228523679501	
Run6	0.37370392448721945	0.23929532515876606	0.3707397007733573	0.4005985449839202	0.8466052373525635	
Run7	0.8889183424318947	0.5925478698800818	0.5049857534850157	0.2718073517083429	0.6497573732235787	
Run8	0.6994720960823556	0.16053093590332546	0.7073806327973232	0.47962897082344136	0.8238934079238632	
Run9	0.9975998015442947	0.00842377251430182	0.9413331767409642	0.8391533056044597	0.6191095360578012	
Run10	0.3218550719948704	0.7500579633288356	0.12517064535089673	0.004061064484427668	0.4945249889605632	
Run11	0.9989885112331068	0.45692309936167197	0.49491267073826284	0.5139633574344029	0.13371294896537422	
Run12	0.016803757465473468	0.5824653284293781	0.5716989825213797	0.9328921063135733	0.8504612982566421	
Run13	0.542087782450951	0.2867580883912817	0.3179428091262182	0.6012302270216159	0.24750509989889624	
Run14	0.19461916063776352	0.9996926311224096	0.11950190476716094	0.16192441922211853	0.45834781530391244	
Run15	0.28516711842145326	0.9520743737389138	0.4265773217048393	0.09466116359271382	0.5272202277888854	
Run16	0.4655395885964918	0.7213073052196438	0.9187374591896899	0.5076767131527006	0.8438107031140326	
Run17	0.16382664125442115	0.7186257836889564	0.13791663475556093	0.7787969861495804	0.44138205102155736	
Run18	0.6442045714014424	0.793810720073248	0.7284801039612228	0.06071626775746575	0.8652648646241567	
Run19	0.2516253079048878	0.3352923236116018	0.32285347467208864	0.0902288938114216	0.0	
Run20	0.07721234016194412	0.8913834490677848	0.04858794908640374	0.5527721623220084	0.8540879824649963	
Run21	0.16836399116944523	0.29720839655944303	0.2811521950525823	0.2532754172185295	0.0	
Run22	0.3671918263051247	0.43900642236367804	0.2597897629397641	0.025751765432008633	0.017192704520849977	
Run23	0.5339759200627743	0.330600129630105	0.7262962824092042	0.05089737783713666	0.752800930730879	
Run24	0.3659307116174918	0.789872076774159	0.8236560445092425	0.23012017266184792	0.0938327566634215	
Run25	0.5177761509523096	0.24614719739003466	0.6122330361419421	0.4748807708449081	0.5860617156516903	
Run26	0.9083458730013936	0.6093110702727474	0.9402789468449074	0.30883682773887167	0.7359143875437952	
Run27	0.9764524932240328	0.16043571319192218	0.7118261153150227	0.25880297599202085	0.4567278261817229	
Run28	0.8757744316438375	0.9908689973867851	0.44535352725725574	0.3845203785038249	0.013942438426624237	
Run29	0.009433382226603726	0.0015432298869270111	0.8298174068007318	0.05472787873973195	0.8871800890680892	
Run30	0.5533919186660883	0.561323825535817	0.8393693718706162	0.630862771833267	0.3652555841508228	
Run31	0.10065630760401201	0.5322002179155991	0.4741205700917578	0.2644441826762357	0.8578475768243987	
Run32	0.19121907387203252	0.9276237326028041	0.9230213321108545	0.5688868951426762	0.6533623380815327	
Run33	0.3354389444907889	0.1773077514521192	0.30019937143325265	0.1870539326238394	0.0	
Run34	0.5385727189909196	0.8586176019082142	0.629561689338712	0.43319184293987	0.6093910810572635	
Run35	0.24308038705061097	0.6761651214778269	0.48428855763252066	0.9528208604537411	0.9654285727250289	
Run36	0.19502156253531167	0.4889125796011963	0.5369251096659423	0.944007716523918	0.5071409506176328	
Run37	0.67957441683253	0.5029325336028685	0.7035400275134418	0.6127896787657445	0.2737239460900053	
Run38	0.329333586391347	0.25626355915230004	0.6553890381603006	0.34984169400601495	0.8128929077713773	
Run39	0.43972430701758214	0.5998349685582204	0.11691191586134309	0.15587615611977468	0.8032162110964883	
Run40	0.4364262288276818	0.23582268754593572	0.7113184161114202	0.4429173429604336	0.9730806185537584	
Run41	0.9977453906746864	0.28166371005403934	0.11198901215152757	0.8368832837172393	0.9792934427222606	
Run42	0.6698491519213602	0.8062854747100724	0.4848186975288301	0.9463924619571374	0.9014829657306485	
Run43	0.2593067504108232	0.2219817570025402	0.3898554163297775	0.5724407114276227	0.5912046228973485	
Run44	0.2990720487972677	0.17403683945352533	0.7989407494687277	0.6416914612775942	0.4521670936287393	
Run45	0.776452121674461	0.8630522429864754	0.29369341789468395	0.47310778265372766	0.7200661303447577	
Run46	0.6560825042535433	0.36057857959717343	0.9306303094066637	0.5614659319819932	0.0981640099949942	
Run47	0.9861170152426001	0.8274682142843371	0.4136845263619704	0.39053245446203166	0.020772762274685386	
Run48	0.9053533489149705	0.6323291431425178	0.8619452243766084	0.7480505774299564	0.28112607617729	
Run49	0.3846918900159406	0.05933056856862007	0.15060574618188072	0.0029395881120649614	0.05634209710540372	
