Run0	0.1336179964299107	0.14885505858482664	0.0025377377013885926	0.035912490909020156	0.07432547376543493	0.09610799065956262	0.028543102901393363	0.07357607138219342	0.3949283751036342	0.011595702562635158	
Run1	0.1279406833005671	0.14715547639451057	0.0015383527249579426	0.06523518326202167	0.10171357787709218	0.17857501099531473	0.09233120455778596	0.09403644384179685	0.14786374706339894	0.04361031998255415	
Run2	0.10513735139980136	0.17386188020617546	0.041687280774233365	0.047460762954309406	0.1146056217471717	0.10719388010853055	0.009416730402899153	0.052771068036621946	0.34533885847852014	0.002526565891736834	
Run3	0.06231831575560194	0.13499911602637582	0.034894818746853996	0.06568408225947704	0.09666201736105179	0.20415043089388124	0.015559315876044701	0.1509673469769184	0.22663612364251304	0.00812843246128213	
Run4	0.14140191484776962	0.17146039454164966	0.027622804226026396	0.07395478077418875	0.10553467026654435	0.18329623537802084	0.038133878069584536	0.08461152838364326	0.17106975236112892	0.002914041151443669	
Run5	0.12644464697665825	0.16774207079833417	0.023384729334633047	0.06583774188244583	0.09496149662250246	0.17065578835487608	0.08223429023459916	0.11980185352908931	0.1431762165530007	0.0057611657138609326	
Run6	0.13347930023516	0.23289820384782953	0.09600170168885089	0.10351684279372697	0.13254975138261219	0.12254180740519952	0.03353883504129386	0.041868875332769694	0.09144065286608956	0.012164029406467691	
Run7	0.1198396532467101	0.1552280906973586	0.020586729839113846	0.10004916666455277	0.15200568173931012	0.15786627478727341	0.011168255365896308	0.11855908576408745	0.16002407476864094	0.004672987127056468	
Run8	0.0892849290021622	0.15909050139654854	0.049103565877959915	0.05374557547776981	0.06957349793803629	0.06435036314101267	0.02781301082420297	0.036379638414809824	0.4338637943918645	0.016795123535633328	
Run9	0.04373266427813264	0.17885821633093243	0.051453001921109534	0.12554106676327131	0.13346905495741174	0.13027929809056332	0.023647610180587406	0.09825446794847913	0.19649700907710968	0.018267610452402706	
Run10	0.029299193023214043	0.1436308726029673	0.08931037729148154	0.09262281482629674	0.12500971298134814	0.10223114262450103	0.036391812576672226	0.07400193545679228	0.17053425713333648	0.00911293042979395	
Run11	0.09369205968201604	0.1448808602202647	0.014572694329544316	0.10278823168685076	0.14137464720449738	0.14272956822693758	0.08183634059929672	0.13073165023036834	0.14542486625074458	0.0019690815694795786	
Run12	0.15097624492217582	0.17241531813717567	0.02007858892590034	0.02387368250636683	0.08542952746161081	0.18075261116650002	0.05363729218635449	0.11438151427129674	0.17567489233973316	0.02278032808288637	
Run13	0.12373597511992672	0.13852730830951276	0.0016168730067665164	0.07860315744908634	0.12824460159967607	0.1686672639636307	0.06083673763948727	0.08541930585815487	0.1569615115378808	0.05738726551587805	
Run14	0.10690516305749462	0.15233483521287539	0.03637726940546536	0.04239312331926974	0.0839151037822317	0.07746860356580204	0.03359273311396765	0.053580371970233735	0.41270178712977057	0.0007310094428892713	
Run15	0.07503346469251217	0.2129928444563469	0.07356238446017505	0.0894355021428004	0.16031981062765324	0.09458215751645843	0.013178491922178634	0.07415209778058357	0.19515780944015726	0.011585436961134324	
Run16	0.08575751809659933	0.1617835331197496	0.03489871108036977	0.04856933429725315	0.12475688094980751	0.11065682523868496	0.03127769900685713	0.0762491948152689	0.29603947896374816	0.030010824431661542	
Run17	0.08571995976942651	0.15414148946629005	0.015877961160197945	0.11777681188460637	0.1275105735255606	0.16345524359498662	0.0527243117808691	0.11605226790963283	0.15553870877817627	0.011202672130253728	
